participantId,sex_participant,ethnicity_participant,photoId,emotion,ethnicity,sex,age,label,url,sentimentScore,sexC,ageC,ethnicityC,correct,condition,condition.dummy,condition.center,participantIdF,photoIdF
0,Female,White or Caucasian,Q173,sadness,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6AkMWXDnyOPXs6a,-0.4404,-0.5,-0.5,-0.5,1,forced,1,0.5,0,Q173
0,Female,White or Caucasian,Q172,disgust,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6A6ANrMmpt0lXFQ,-0.5994,-0.5,0.5,-0.5,0,forced,1,0.5,0,Q172
0,Female,White or Caucasian,Q171,neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6EA9nLCkNjdA69M,0,0.5,-0.5,0.5,1,forced,1,0.5,0,Q171
0,Female,White or Caucasian,Q170,neutral,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X1sCzklzGvx2tg,0,0.5,0.5,0.5,1,forced,1,0.5,0,Q170
0,Female,White or Caucasian,Q169,neutral,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ePc7Ntc4cXqTP70,0,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q169
0,Female,White or Caucasian,Q165,happiness,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmqopZwVD7uBVVY,0.5574,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q165
0,Female,White or Caucasian,Q73,anger,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eb7s42ZIPiC9Z66,-0.5719,0.5,0.5,0.5,1,forced,1,0.5,0,Q73
0,Female,White or Caucasian,Q21,happiness,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aY2MoY6bfggUc9E,0.5574,0.5,-0.5,-0.5,0,forced,1,0.5,0,Q21
0,Female,White or Caucasian,Q166,neutral,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2ubTkbpnURV3shw,0,0.5,0.5,-0.5,1,forced,1,0.5,0,Q166
0,Female,White or Caucasian,Q72,anger,white,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3QtW28KFGllSVBI,-0.5719,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q72
0,Female,White or Caucasian,Q71,anger,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b1KYrTe9d0HebfU,-0.5719,-0.5,0.5,0.5,1,forced,1,0.5,0,Q71
0,Female,White or Caucasian,Q164,neutral,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8Bsr2LNg85rxVgW,0,-0.5,0.5,-0.5,1,forced,1,0.5,0,Q164
0,Female,White or Caucasian,Q167,neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJGSnsoGjBoS3VY,0,0.5,-0.5,-0.5,1,forced,1,0.5,0,Q167
0,Female,White or Caucasian,Q6,anger,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Amo6fqrutcZYZo,-0.5719,-0.5,0.5,0.5,1,forced,1,0.5,0,Q6
0,Female,White or Caucasian,Q69,neutral,bipoc,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OulgTPxBAgu0Qu,0,0.5,0.5,-0.5,0,forced,1,0.5,0,Q69
0,Female,White or Caucasian,Q68,neutral,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehdQVRQn8kI6rNI,0,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q68
0,Female,White or Caucasian,Q168,happiness,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87jMTnzp24Gs0US,0.5574,-0.5,0.5,0.5,0,forced,1,0.5,0,Q168
0,Female,White or Caucasian,Q67,anger,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6J5KVNyTENDNC4K,-0.5719,-0.5,0.5,-0.5,1,forced,1,0.5,0,Q67
0,Female,White or Caucasian,Q22,surprise,white,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1H2GqqCbhjjnp3g,0.2732,-0.5,0.5,0.5,0,forced,1,0.5,0,Q22
0,Female,White or Caucasian,Q70,anger,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_82jdttMjk3552E6,-0.5719,0.5,-0.5,-0.5,1,forced,1,0.5,0,Q70
0,Female,White or Caucasian,Q153,surprise,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cBJFYlMueaaR03k,0.2732,-0.5,-0.5,0.5,0,forced,1,0.5,0,Q153
0,Female,White or Caucasian,Q93,happiness,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEDlxRqiOdpCl1Q,0.5574,0.5,0.5,-0.5,1,forced,1,0.5,0,Q93
0,Female,White or Caucasian,Q94,happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0UkPGjTodmzqM9U,0.5574,0.5,-0.5,-0.5,1,forced,1,0.5,0,Q94
0,Female,White or Caucasian,Q141,anger,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0SwhYgwrLxTB3LM,-0.5719,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q141
0,Female,White or Caucasian,Q114,sadness,white,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5au9MLWYoSZyrj0,-0.4404,0.5,-0.5,0.5,1,forced,1,0.5,0,Q114
0,Female,White or Caucasian,Q115,happiness,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjThcsBImEknzmu,0.5574,-0.5,0.5,-0.5,0,forced,1,0.5,0,Q115
0,Female,White or Caucasian,Q140,disgust,bipoc,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bsHb1M3p1kgjsF0,-0.5994,-0.5,0.5,-0.5,1,forced,1,0.5,0,Q140
0,Female,White or Caucasian,Q116,neutral,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_71mMacKzqNZRVpc,0,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q116
0,Female,White or Caucasian,Q14,disgust,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_er3kGiV5nUJCkse,-0.5994,-0.5,0.5,0.5,1,forced,1,0.5,0,Q14
0,Female,White or Caucasian,Q117,surprise,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aaEwobdBBZ4nn02,0.2732,0.5,0.5,-0.5,1,forced,1,0.5,0,Q117
0,Female,White or Caucasian,Q138,neutral,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cCHIBQubXKS0CiO,0,0.5,0.5,0.5,0,forced,1,0.5,0,Q138
0,Female,White or Caucasian,Q118,surprise,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cwfzFfgNMrzdDeu,0.2732,0.5,-0.5,-0.5,1,forced,1,0.5,0,Q118
0,Female,White or Caucasian,Q119,surprise,white,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2s03op8efMn39Eq,0.2732,-0.5,0.5,0.5,1,forced,1,0.5,0,Q119
0,Female,White or Caucasian,Q137,anger,white,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHfE8z5stIRm0zI,-0.5719,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q137
0,Female,White or Caucasian,Q120,neutral,white,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3VrkAIN5BOdlfWm,0,-0.5,-0.5,0.5,0,forced,1,0.5,0,Q120
0,Female,White or Caucasian,Q11,disgust,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Zxryb4o2ZDgHDo,-0.5994,-0.5,-0.5,-0.5,1,forced,1,0.5,0,Q11
0,Female,White or Caucasian,Q121,surprise,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2004WZkMOAt3rVk,0.2732,0.5,0.5,0.5,1,forced,1,0.5,0,Q121
0,Female,White or Caucasian,Q122,surprise,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Tk0DUpmSjqZP9Q,0.2732,0.5,-0.5,0.5,1,forced,1,0.5,0,Q122
0,Female,White or Caucasian,Q136,anger,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cPfESJKHoFDaWUe,-0.5719,-0.5,0.5,0.5,1,forced,1,0.5,0,Q136
0,Female,White or Caucasian,Q12,disgust,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cIvdFisSzzSMNRI,-0.5994,0.5,0.5,-0.5,1,forced,1,0.5,0,Q12
0,Female,White or Caucasian,Q132,anger,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WTZdrQmZK2OL54,-0.5719,-0.5,0.5,-0.5,1,forced,1,0.5,0,Q132
0,Female,White or Caucasian,Q113,neutral,white,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bNT78GDXgMqiTLU,0,0.5,0.5,0.5,0,forced,1,0.5,0,Q113
0,Female,White or Caucasian,Q133,disgust,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_824LzNsLYNku2OO,-0.5994,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q133
0,Female,White or Caucasian,Q134,anger,bipoc,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkMyZNBgUg8ZlNY,-0.5719,0.5,0.5,-0.5,1,forced,1,0.5,0,Q134
0,Female,White or Caucasian,Q13,surprise,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_envzka9NlloQh7g,0.2732,0.5,-0.5,-0.5,0,forced,1,0.5,0,Q13
0,Female,White or Caucasian,Q135,neutral,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3rsoVFgV6TcS9fg,0,0.5,-0.5,-0.5,0,forced,1,0.5,0,Q135
0,Female,White or Caucasian,Q112,sadness,white,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0pqIA60jUTgdaQe,-0.4404,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q112
0,Female,White or Caucasian,Q142,other,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bemvKCbRtShtR0a,0,0.5,0.5,-0.5,0,forced,1,0.5,0,Q142
0,Female,White or Caucasian,Q111,anger,white,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7NHotnPd2lT9Foa,-0.5719,-0.5,0.5,0.5,0,forced,1,0.5,0,Q111
0,Female,White or Caucasian,Q102,neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bw2zfW24xOcYU9o,0,0.5,-0.5,-0.5,1,forced,1,0.5,0,Q102
0,Female,White or Caucasian,Q101,neutral,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3gSfRO9Zt2G8NP8,0,0.5,0.5,-0.5,1,forced,1,0.5,0,Q101
0,Female,White or Caucasian,Q9,happiness,white,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9Gfr3sYkHq3hHG6,0.5574,0.5,-0.5,0.5,0,forced,1,0.5,0,Q9
0,Female,White or Caucasian,Q100,neutral,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5bFJqMaV53Zsy0K,0,-0.5,-0.5,-0.5,1,forced,1,0.5,0,Q100
0,Female,White or Caucasian,Q149,surprise,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHrOB3j3PtW4R0i,0.2732,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q149
0,Female,White or Caucasian,Q99,neutral,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39Riowawi2KEmV0,0,-0.5,0.5,-0.5,1,forced,1,0.5,0,Q99
0,Female,White or Caucasian,Q148,disgust,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0MwMgspcIIF1ew6,-0.5994,-0.5,0.5,-0.5,0,forced,1,0.5,0,Q148
0,Female,White or Caucasian,Q17,anger,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3dtGv9tzZmLa4Cy,-0.5719,0.5,-0.5,0.5,0,forced,1,0.5,0,Q17
0,Female,White or Caucasian,Q98,happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2hrynYgwGLMuDUG,0.5574,0.5,-0.5,0.5,1,forced,1,0.5,0,Q98
0,Female,White or Caucasian,Q97,happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ewCuSR8n6UYi2MK,0.5574,0.5,0.5,0.5,1,forced,1,0.5,0,Q97
0,Female,White or Caucasian,Q151,sadness,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mlWGWUpvpQZa5M,-0.4404,0.5,-0.5,-0.5,0,forced,1,0.5,0,Q151
0,Female,White or Caucasian,Q96,happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aWrmbq9vyHFZmTk,0.5574,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q96
0,Female,White or Caucasian,Q95,happiness,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3sodPsRm6g6as06,0.5574,-0.5,0.5,0.5,1,forced,1,0.5,0,Q95
0,Female,White or Caucasian,Q152,surprise,white,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e38mxw6nO1WY6Cq,0.2732,-0.5,0.5,0.5,0,forced,1,0.5,0,Q152
0,Female,White or Caucasian,Q150,disgust,bipoc,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8B72pKihkAZkIFU,-0.5994,0.5,0.5,-0.5,0,forced,1,0.5,0,Q150
0,Female,White or Caucasian,Q57,neutral,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8,0,0.5,-0.5,0.5,0,forced,1,0.5,0,Q57
0,Female,White or Caucasian,Q147,disgust,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_74HB0t6zgma9YNw,-0.5994,0.5,-0.5,0.5,1,forced,1,0.5,0,Q147
0,Female,White or Caucasian,Q15,disgust,white,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_51ruTTJP1FaUeX4,-0.5994,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q15
0,Female,White or Caucasian,Q10,disgust,bipoc,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cvFjQlP07m9S7VY,-0.5994,-0.5,0.5,-0.5,1,forced,1,0.5,0,Q10
0,Female,White or Caucasian,Q110,sadness,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_77jUBNTFvgA7yxU,-0.4404,0.5,-0.5,-0.5,1,forced,1,0.5,0,Q110
0,Female,White or Caucasian,Q143,neutral,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WCRz9fBbsgi9Qq,0,0.5,-0.5,-0.5,0,forced,1,0.5,0,Q143
0,Female,White or Caucasian,Q109,sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dahScWh9wdBUhlY,-0.4404,0.5,0.5,-0.5,1,forced,1,0.5,0,Q109
0,Female,White or Caucasian,Q108,anger,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73Yp8FVd9OfjPP8,-0.5719,-0.5,-0.5,-0.5,0,forced,1,0.5,0,Q108
0,Female,White or Caucasian,Q103,neutral,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqKH78xvssoHVoG,0,-0.5,0.5,0.5,1,forced,1,0.5,0,Q103
0,Female,White or Caucasian,Q145,disgust,white,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JVrdbvlyGSXcLI,-0.5994,-0.5,-0.5,0.5,1,forced,1,0.5,0,Q145
0,Female,White or Caucasian,Q106,neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS,0,0.5,-0.5,0.5,1,forced,1,0.5,0,Q106
0,Female,White or Caucasian,Q105,neutral,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zQEAVQQyKfTlUG,0,0.5,0.5,0.5,1,forced,1,0.5,0,Q105
0,Female,White or Caucasian,Q146,disgust,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1zU5YqWz2acbM8K,-0.5994,0.5,0.5,0.5,1,forced,1,0.5,0,Q146
