participantId,sex_participant,ethnicity_participant,photoId,emotion,ethnicity,sex,age,label,url,sentimentScore,sexC,ageC,ethnicityC
0,Male,White or Caucasian,Q125.1,Uncertain,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_afrF8KFiXbEcR2S,-0.296,0.5,0.5,-0.5
0,Male,White or Caucasian,Q124.1,Fear,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cJi6x6m1lHypqN8,-0.4939,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q123.1,Uncertain,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_74kgKNSWDU7crjM,-0.296,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q107.1,Sadness,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06,-0.4404,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q108.1,Fear,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73Yp8FVd9OfjPP8,-0.4939,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q109.1,Sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dahScWh9wdBUhlY,-0.4404,0.5,0.5,-0.5
0,Male,White or Caucasian,Q110.1,Sadness,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_77jUBNTFvgA7yxU,-0.4404,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q19.1,Surprise,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4HJDfrqWWlJ7wRU,0.2732,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q111.1,Uncertain,white,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7NHotnPd2lT9Foa,-0.296,-0.5,0.5,0.5
0,Male,White or Caucasian,Q112.1,Sadness,white,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0pqIA60jUTgdaQe,-0.4404,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q113.1,Uncertain,white,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bNT78GDXgMqiTLU,-0.296,0.5,0.5,0.5
0,Male,White or Caucasian,Q13.1,Disgust,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_envzka9NlloQh7g,-0.5994,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q115.1,Surprise,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjThcsBImEknzmu,0.2732,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q116.1,Uncertain,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_71mMacKzqNZRVpc,-0.296,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q117.1,Fear,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aaEwobdBBZ4nn02,-0.4939,0.5,0.5,-0.5
0,Male,White or Caucasian,Q118.1,Fear,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cwfzFfgNMrzdDeu,-0.4939,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q119.1,Surprise,white,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2s03op8efMn39Eq,0.2732,-0.5,0.5,0.5
0,Male,White or Caucasian,Q120.1,Neutral,white,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3VrkAIN5BOdlfWm,0.0,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q17.1,Anger,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3dtGv9tzZmLa4Cy,-0.5719,0.5,-0.5,0.5
0,Male,White or Caucasian,Q121.1,Surprise,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2004WZkMOAt3rVk,0.2732,0.5,0.5,0.5
0,Male,White or Caucasian,Q122.1,Fear,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Tk0DUpmSjqZP9Q,-0.4939,0.5,-0.5,0.5
0,Male,White or Caucasian,Q18.1,Fear,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6qVleJUYoACmf6C,-0.4939,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q141.1,Anger,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0SwhYgwrLxTB3LM,-0.5719,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q142.1,Disgust,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bemvKCbRtShtR0a,-0.5994,0.5,0.5,-0.5
0,Male,White or Caucasian,Q143.1,Anger,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WCRz9fBbsgi9Qq,-0.5719,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q161.1,Happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d5NMiWqa2jpUDLo,0.5574,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q162.1,Happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3NR7AkPxBUkdOQe,0.5574,0.5,0.5,0.5
0,Male,White or Caucasian,Q163.1,Happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eWnGys8SLE5J3Cu,0.5574,0.5,-0.5,0.5
0,Male,White or Caucasian,Q8.1,Neutral,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PC2cgcyr5yUiOy,0.0,0.5,0.5,0.5
0,Male,White or Caucasian,Q164.1,Neutral,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8Bsr2LNg85rxVgW,0.0,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q165.1,Neutral,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmqopZwVD7uBVVY,0.0,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q166.1,Uncertain,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2ubTkbpnURV3shw,-0.296,0.5,0.5,-0.5
0,Male,White or Caucasian,Q167.1,Neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJGSnsoGjBoS3VY,0.0,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q160.1,Happiness,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_57Gr1XAHK9uhWES,0.5574,-0.5,0.5,0.5
0,Male,White or Caucasian,Q168.1,Anger,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87jMTnzp24Gs0US,-0.5719,-0.5,0.5,0.5
0,Male,White or Caucasian,Q169.1,Neutral,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ePc7Ntc4cXqTP70,0.0,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q170.1,Neutral,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X1sCzklzGvx2tg,0.0,0.5,0.5,0.5
0,Male,White or Caucasian,Q171.1,Neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6EA9nLCkNjdA69M,0.0,0.5,-0.5,0.5
0,Male,White or Caucasian,Q172.1,Sadness,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6A6ANrMmpt0lXFQ,-0.4404,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q173.1,Sadness,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6AkMWXDnyOPXs6a,-0.4404,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q6.1,Anger,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Amo6fqrutcZYZo,-0.5719,-0.5,0.5,0.5
0,Male,White or Caucasian,Q174.1,Sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0pvcXJMnnou5XxA,-0.4404,0.5,0.5,-0.5
0,Male,White or Caucasian,Q175.1,Sadness,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7365JYEsalfFK3c,-0.4404,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q7.1,Anger,white,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1XqAx3FzoRDFZt4,-0.5719,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q106.1,Neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS,0.0,0.5,-0.5,0.5
0,Male,White or Caucasian,Q159.1,Happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d060VdjZY82W38W,0.5574,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q158.1,Other,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agxa9UIrTk07jxQ,0.0,0.5,0.5,-0.5
0,Male,White or Caucasian,Q144.1,Disgust,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eKdiMX7YPesWOlU,-0.5994,-0.5,0.5,0.5
0,Male,White or Caucasian,Q145.1,Anger,white,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JVrdbvlyGSXcLI,-0.5719,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q12.1,Disgust,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cIvdFisSzzSMNRI,-0.5994,0.5,0.5,-0.5
0,Male,White or Caucasian,Q146.1,Fear,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1zU5YqWz2acbM8K,-0.4939,0.5,0.5,0.5
0,Male,White or Caucasian,Q147.1,Disgust,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_74HB0t6zgma9YNw,-0.5994,0.5,-0.5,0.5
0,Male,White or Caucasian,Q148.1,Fear,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0MwMgspcIIF1ew6,-0.4939,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q149.1,Surprise,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHrOB3j3PtW4R0i,0.2732,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q11.1,Disgust,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Zxryb4o2ZDgHDo,-0.5994,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q9.1,Anger,white,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9Gfr3sYkHq3hHG6,-0.5719,0.5,-0.5,0.5
0,Male,White or Caucasian,Q150.1,Fear,bipoc,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8B72pKihkAZkIFU,-0.4939,0.5,0.5,-0.5
0,Male,White or Caucasian,Q152.1,Fear,white,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e38mxw6nO1WY6Cq,-0.4939,-0.5,0.5,0.5
0,Male,White or Caucasian,Q153.1,Surprise,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cBJFYlMueaaR03k,0.2732,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q154.1,Fear,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Z1hhf1G3PvXBci,-0.4939,0.5,0.5,0.5
0,Male,White or Caucasian,Q10.1,Other,bipoc,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cvFjQlP07m9S7VY,0.0,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q155.1,Surprise,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mNPsRAgBbHenPM,0.2732,0.5,-0.5,0.5
0,Male,White or Caucasian,Q156.1,Happiness,bipoc,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0GtSGAki0COJYO2,0.5574,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q193.1,Anger,white,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_beic5cGPkQFDmhU,-0.5719,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q157.1,Happiness,bipoc,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e2tmtlm0JLZje0S,0.5574,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q151.1,Fear,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mlWGWUpvpQZa5M,-0.4939,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q20.1,Fear,bipoc,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_54KW05fRgzNmLfE,-0.4939,0.5,0.5,-0.5
0,Male,White or Caucasian,Q105.1,Neutral,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zQEAVQQyKfTlUG,0.0,0.5,0.5,0.5
0,Male,White or Caucasian,Q194.1,Uncertain,white,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oGUDKsFJy6Upeu,-0.296,0.5,0.5,0.5
0,Male,White or Caucasian,Q31.1,Happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9shhhARAg1o8QcK,0.5574,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q54.1,Surprise,white,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X6032Sa3Q1kaKa,0.2732,-0.5,0.5,0.5
0,Male,White or Caucasian,Q55.1,Surprise,white,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ah0qjH5kqDuQUhE,0.2732,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q56.1,Fear,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9yvGSAqzpAmAcT4,-0.4939,0.5,0.5,0.5
0,Male,White or Caucasian,Q57.1,Surprise,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8,0.2732,0.5,-0.5,0.5
0,Male,White or Caucasian,Q30.1,Happiness,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6hVt2pmEYV6YLwG,0.5574,-0.5,0.5,0.5
0,Male,White or Caucasian,Q58.1,Uncertain,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6x0zlBArY56cHem,-0.296,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q59.1,Sadness,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg,-0.4404,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q53.1,Surprise,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39MTmWdmGCliDga,0.2732,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q60.1,Uncertain,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg,-0.296,0.5,0.5,-0.5
0,Male,White or Caucasian,Q62.1,Disgust,white,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88R1RMz4mseoRkW,-0.5994,-0.5,0.5,0.5
0,Male,White or Caucasian,Q29.1,Happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_da53a1yGEedpOJg,0.5574,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q63.1,Sadness,white,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jkP8HhjPXmgNPE,-0.4404,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q64.1,Other,white,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81e4y8XbeDW4Ew6,0.0,0.5,0.5,0.5
0,Male,White or Caucasian,Q65.1,Uncertain,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6lfDwHho7YysGIS,-0.296,0.5,-0.5,0.5
0,Male,White or Caucasian,Q67.1,Anger,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6J5KVNyTENDNC4K,-0.5719,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q28.1,Neutral,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVKZzBmzWSoXCXY,0.0,0.5,0.5,-0.5
0,Male,White or Caucasian,Q61.1,Happiness,bipoc,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM,0.5574,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q68.1,Uncertain,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehdQVRQn8kI6rNI,-0.296,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q52.1,Surprise,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JI5joczfCXyM4K,0.2732,0.5,0.5,-0.5
0,Male,White or Caucasian,Q51.1,Surprise,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_06dsRWFrfc92PVI,0.2732,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q36.1,Neutral,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cMDFM510Dzc4NKu,0.0,0.5,0.5,-0.5
0,Male,White or Caucasian,Q37.1,Neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aXk5I4i1e3iZEzk,0.0,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q38.1,Neutral,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3lu3qPA43hGxJ4y,0.0,-0.5,0.5,0.5
0,Male,White or Caucasian,Q39.1,Sadness,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0pPXIzq4Mrfh7ka,-0.4404,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q34.1,Neutral,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_80TvOXpOXat9RxI,0.0,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q40.1,Neutral,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_blolyGQSOOsUfLE,0.0,0.5,0.5,0.5
0,Male,White or Caucasian,Q41.1,Neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVlK7szVW3JAA4K,0.0,0.5,-0.5,0.5
0,Male,White or Caucasian,Q42.1,Sadness,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KEpMh9qlyvMRAa,-0.4404,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q195.1,Uncertain,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9tcpk2rnvGGXq7A,-0.296,0.5,-0.5,0.5
0,Male,White or Caucasian,Q43.1,Sadness,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_etimLaMrS2pVAAS,-0.4404,-0.5,-0.5,-0.5
0,Male,White or Caucasian,Q33.1,Happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0lBpULniZBM24Pc,0.5574,0.5,-0.5,0.5
0,Male,White or Caucasian,Q45.1,Sadness,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eVzPpFKIfopOW1w,-0.4404,0.5,-0.5,-0.5
0,Male,White or Caucasian,Q46.1,Sadness,white,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EKbisrli19qicS,-0.4404,-0.5,0.5,0.5
0,Male,White or Caucasian,Q47.1,Fear,white,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_55Rjm0S1oR1ox1k,-0.4939,-0.5,-0.5,0.5
0,Male,White or Caucasian,Q48.1,Sadness,white,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8j4LSlE16vL228e,-0.4404,0.5,0.5,0.5
0,Male,White or Caucasian,Q32.1,Happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3CWGONIxkNEfLbU,0.5574,0.5,0.5,0.5
0,Male,White or Caucasian,Q49.1,Sadness,white,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1BzaOxAnlvpmh8i,-0.4404,0.5,-0.5,0.5
0,Male,White or Caucasian,Q50.1,Uncertain,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8FZs4DGyzYKeKQ6,-0.296,-0.5,0.5,-0.5
0,Male,White or Caucasian,Q44.1,Sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dbf2dyj7KGtrN2e,-0.4404,0.5,0.5,-0.5
